Time[s], SBUS, 自研422+, 自研422-, 淘宝422+, 淘宝422-
0.42563687, 0, 1, 0, 0, 1
0.42569743, 0, 1, 0, 0, 0
0.42569754, 0, 1, 0, 1, 0
0.42572344, 0, 1, 0, 0, 0
0.42572355, 0, 1, 0, 0, 1
0.42573210, 0, 1, 0, 0, 0
0.42573222, 0, 1, 0, 1, 0
0.42575811, 0, 1, 0, 0, 0
0.42575822, 0, 1, 0, 0, 1
0.42580144, 0, 1, 0, 0, 0
0.42580156, 0, 1, 0, 1, 0
0.42581012, 0, 1, 0, 0, 0
0.42581023, 0, 1, 0, 0, 1
0.42582745, 0, 1, 0, 0, 0
0.42582757, 0, 1, 0, 1, 0
0.42587081, 0, 1, 0, 0, 0
0.42587093, 0, 1, 0, 0, 1
0.42588815, 0, 1, 0, 0, 0
0.42588826, 0, 1, 0, 1, 0
0.42589682, 0, 1, 0, 0, 0
0.42589693, 0, 1, 0, 0, 1
0.42594016, 0, 1, 0, 0, 0
0.42594028, 0, 1, 0, 1, 0
0.42598352, 0, 1, 0, 0, 0
0.42598363, 0, 1, 0, 0, 1
0.42599218, 0, 1, 0, 0, 0
0.42599230, 0, 1, 0, 1, 0
0.42600086, 0, 1, 0, 0, 0
0.42600097, 0, 1, 0, 0, 1
0.42605287, 0, 1, 0, 0, 0
0.42605298, 0, 1, 0, 1, 0
0.42607021, 0, 1, 0, 0, 0
0.42607032, 0, 1, 0, 0, 1
0.42607887, 0, 1, 0, 0, 0
0.42607899, 0, 1, 0, 1, 0
0.42611356, 0, 1, 0, 0, 0
0.42611367, 0, 1, 0, 0, 1
0.42614824, 0, 1, 0, 0, 0
0.42614835, 0, 1, 0, 1, 0
0.42615691, 0, 1, 0, 0, 0
0.42615703, 0, 1, 0, 0, 1
0.42618292, 0, 1, 0, 0, 0
0.42618304, 0, 1, 0, 1, 0
0.42622627, 0, 1, 0, 0, 0
0.42622639, 0, 1, 0, 0, 1
0.42623494, 0, 1, 0, 0, 0
0.42623505, 0, 1, 0, 1, 0
0.42624361, 0, 1, 0, 0, 0
0.42624373, 0, 1, 0, 0, 1
0.42632164, 0, 1, 0, 0, 0
0.42632175, 0, 1, 0, 1, 0
0.42633031, 0, 1, 0, 0, 0
0.42633043, 0, 1, 0, 0, 1
0.42640835, 0, 1, 0, 0, 0
0.42640846, 0, 1, 0, 1, 0
0.42817834, 0, 0, 0, 1, 0
0.42817838, 0, 0, 1, 1, 0
0.42817850, 1, 0, 1, 1, 0
0.42818809, 0, 0, 1, 1, 0
0.42818837, 0, 0, 0, 1, 0
0.42818841, 0, 1, 0, 1, 0
0.42822832, 0, 0, 0, 1, 0
0.42822835, 0, 0, 1, 1, 0
0.42822849, 1, 0, 1, 1, 0
0.42827807, 0, 0, 1, 1, 0
0.42827836, 0, 0, 0, 1, 0
0.42827839, 0, 1, 0, 1, 0
0.42827840, 0, 0, 0, 1, 0
0.42827841, 0, 1, 0, 1, 0
0.42827842, 0, 0, 0, 1, 0
0.42827843, 0, 1, 0, 1, 0
0.42829833, 0, 0, 0, 1, 0
0.42829836, 0, 0, 1, 1, 0
0.42829850, 1, 0, 1, 1, 0
0.42835808, 0, 0, 1, 1, 0
0.42835837, 0, 0, 0, 1, 0
0.42835841, 0, 1, 0, 1, 0
0.42841832, 0, 0, 0, 1, 0
0.42841835, 0, 0, 1, 1, 0
0.42841848, 1, 0, 1, 1, 0
0.42842807, 0, 0, 1, 1, 0
0.42842836, 0, 0, 0, 1, 0
0.42842841, 0, 1, 0, 1, 0
0.42844832, 0, 0, 0, 1, 0
0.42844836, 0, 0, 1, 1, 0
0.42844850, 1, 0, 1, 1, 0
0.42851807, 0, 0, 1, 1, 0
0.42851836, 0, 0, 0, 1, 0
0.42851841, 0, 1, 0, 1, 0
0.42853832, 0, 0, 0, 1, 0
0.42853835, 0, 0, 1, 1, 0
0.42853849, 1, 0, 1, 1, 0
0.42855806, 0, 0, 1, 1, 0
0.42855835, 0, 0, 0, 1, 0
0.42855840, 0, 1, 0, 1, 0
0.42857832, 0, 0, 0, 1, 0
0.42857835, 0, 0, 1, 1, 0
0.42857847, 1, 0, 1, 1, 0
0.42857848, 0, 0, 1, 1, 0
0.42857850, 1, 0, 1, 1, 0
0.42863806, 0, 0, 1, 1, 0
0.42863836, 0, 0, 0, 1, 0
0.42863840, 0, 1, 0, 1, 0
0.42865832, 0, 0, 0, 1, 0
0.42865835, 0, 0, 1, 1, 0
0.42865849, 1, 0, 1, 1, 0
0.42870806, 0, 0, 1, 1, 0
0.42870834, 0, 0, 0, 1, 0
0.42870840, 0, 1, 0, 1, 0
0.42872831, 0, 0, 0, 1, 0
0.42872834, 0, 0, 1, 1, 0
0.42872848, 1, 0, 1, 1, 0
0.42875806, 0, 0, 1, 1, 0
0.42875835, 0, 0, 0, 1, 0
0.42875839, 0, 1, 0, 1, 0
0.42877831, 0, 0, 0, 1, 0
0.42877834, 0, 0, 1, 1, 0
0.42877847, 1, 0, 1, 1, 0
0.42884806, 0, 0, 1, 1, 0
0.42884834, 0, 0, 0, 1, 0
0.42884839, 0, 1, 0, 1, 0
0.42886831, 0, 0, 0, 1, 0
0.42886834, 0, 0, 1, 1, 0
0.42886847, 1, 0, 1, 1, 0
0.42887805, 0, 0, 1, 1, 0
0.42887834, 0, 0, 0, 1, 0
0.42887839, 0, 1, 0, 1, 0
0.42889831, 0, 0, 0, 1, 0
0.42889834, 0, 0, 1, 1, 0
0.42889847, 1, 0, 1, 1, 0
0.42890805, 0, 0, 1, 1, 0
0.42890835, 0, 0, 0, 1, 0
0.42890838, 0, 1, 0, 1, 0
0.42893831, 0, 0, 0, 1, 0
0.42893835, 0, 0, 1, 1, 0
0.42893846, 1, 0, 1, 1, 0
0.42893847, 0, 0, 1, 1, 0
0.42893848, 1, 0, 1, 1, 0
0.42893849, 0, 0, 1, 1, 0
0.42893850, 1, 0, 1, 1, 0
0.42898805, 0, 0, 1, 1, 0
0.42898834, 0, 0, 0, 1, 0
0.42898839, 0, 1, 0, 1, 0
0.42901831, 0, 0, 0, 1, 0
0.42901834, 0, 0, 1, 1, 0
0.42901847, 1, 0, 1, 1, 0
0.42903805, 0, 0, 1, 1, 0
0.42903834, 0, 0, 0, 1, 0
0.42903838, 0, 1, 0, 1, 0
0.42908830, 0, 0, 0, 1, 0
0.42908833, 0, 0, 1, 1, 0
0.42908846, 1, 0, 1, 1, 0
0.42910805, 0, 0, 1, 1, 0
0.42910833, 0, 0, 0, 1, 0
0.42910839, 0, 1, 0, 1, 0
0.42913830, 0, 0, 0, 1, 0
0.42913833, 0, 0, 1, 1, 0
0.42913849, 1, 0, 1, 1, 0
0.42918805, 0, 0, 1, 1, 0
0.42918834, 0, 0, 0, 1, 0
0.42918838, 0, 1, 0, 1, 0
0.42922829, 0, 0, 0, 1, 0
0.42922832, 0, 0, 1, 1, 0
0.42922845, 1, 0, 1, 1, 0
0.42923805, 0, 0, 1, 1, 0
0.42923834, 0, 0, 0, 1, 0
0.42923838, 0, 1, 0, 1, 0
0.42925829, 0, 0, 0, 1, 0
0.42925832, 0, 0, 1, 1, 0
0.42925846, 1, 0, 1, 1, 0
0.42926804, 0, 0, 1, 1, 0
0.42926833, 0, 0, 0, 1, 0
0.42926838, 0, 1, 0, 1, 0
0.42927829, 0, 0, 0, 1, 0
0.42927832, 0, 0, 1, 1, 0
0.42927847, 1, 0, 1, 1, 0
0.42933804, 0, 0, 1, 1, 0
0.42933832, 0, 0, 0, 1, 0
0.42933837, 0, 1, 0, 1, 0
0.42934829, 0, 0, 0, 1, 0
0.42934833, 0, 0, 1, 1, 0
0.42934845, 1, 0, 1, 1, 0
0.42934848, 0, 0, 1, 1, 0
0.42934849, 1, 0, 1, 1, 0
0.42935804, 0, 0, 1, 1, 0
0.42935833, 0, 0, 0, 1, 0
0.42935837, 0, 1, 0, 1, 0
0.42937829, 0, 0, 0, 1, 0
0.42937832, 0, 0, 1, 1, 0
0.42937846, 1, 0, 1, 1, 0
0.42938803, 0, 0, 1, 1, 0
0.42938832, 0, 0, 0, 1, 0
0.42938837, 0, 1, 0, 1, 0
0.42942829, 0, 0, 0, 1, 0
0.42942832, 0, 0, 1, 1, 0
0.42942845, 1, 0, 1, 1, 0
0.42947803, 0, 0, 1, 1, 0
0.42947832, 0, 0, 0, 1, 0
0.42947837, 0, 1, 0, 1, 0
0.42949829, 0, 0, 0, 1, 0
0.42949831, 0, 0, 1, 1, 0
0.42949845, 1, 0, 1, 1, 0
0.42952803, 0, 0, 1, 1, 0
0.42952832, 0, 0, 0, 1, 0
0.42952836, 0, 1, 0, 1, 0
0.42957829, 0, 0, 0, 1, 0
0.42957832, 0, 0, 1, 1, 0
0.42957846, 1, 0, 1, 1, 0
0.42958803, 0, 0, 1, 1, 0
0.42958832, 0, 0, 0, 1, 0
0.42958836, 0, 1, 0, 1, 0
0.42961828, 0, 0, 0, 1, 0
0.42961831, 0, 0, 1, 1, 0
0.42961845, 1, 0, 1, 1, 0
0.42967803, 0, 0, 1, 1, 0
0.42967832, 0, 0, 0, 1, 0
0.42967836, 0, 1, 0, 1, 0
0.42973828, 0, 0, 0, 1, 0
0.42973831, 0, 0, 1, 1, 0
0.42973844, 1, 0, 1, 1, 0
0.42974803, 0, 0, 1, 1, 0
0.42974831, 0, 0, 0, 1, 0
0.42974836, 0, 1, 0, 1, 0
0.42976828, 0, 0, 0, 1, 0
0.42976831, 0, 0, 1, 1, 0
0.42976845, 1, 0, 1, 1, 0
0.42983802, 0, 0, 1, 1, 0
0.42983831, 0, 0, 0, 1, 0
0.42983836, 0, 1, 0, 1, 0
0.42985827, 0, 0, 0, 1, 0
0.42985831, 0, 0, 1, 1, 0
0.42985844, 1, 0, 1, 1, 0
0.42986802, 0, 0, 1, 1, 0
0.42986831, 0, 0, 0, 1, 0
0.42986835, 0, 1, 0, 1, 0
0.42991827, 0, 0, 0, 1, 0
0.42991830, 0, 0, 1, 1, 0
0.42991844, 1, 0, 1, 1, 0
0.42994801, 0, 0, 1, 1, 0
0.42994831, 0, 0, 0, 1, 0
0.42994835, 0, 1, 0, 1, 0
0.42997827, 0, 0, 0, 1, 0
0.42997831, 0, 0, 1, 1, 0
0.42997845, 1, 0, 1, 1, 0
0.43001802, 0, 0, 1, 1, 0
0.43001831, 0, 0, 0, 1, 0
0.43001835, 0, 1, 0, 1, 0
0.43009827, 0, 0, 0, 1, 0
0.43009830, 0, 0, 1, 1, 0
0.43009843, 1, 0, 1, 1, 0
0.43009844, 0, 0, 1, 1, 0
0.43009845, 1, 0, 1, 1, 0
0.43009847, 0, 0, 1, 1, 0
0.43009848, 1, 0, 1, 1, 0
0.43009849, 0, 0, 1, 1, 0
0.43009850, 1, 0, 1, 1, 0
0.43016801, 0, 0, 1, 1, 0
0.43016830, 0, 0, 0, 1, 0
0.43016835, 0, 1, 0, 1, 0
0.43018826, 0, 0, 0, 1, 0
0.43018829, 0, 0, 1, 1, 0
0.43018842, 1, 0, 1, 1, 0
0.43019801, 0, 0, 1, 1, 0
0.43019830, 0, 0, 0, 1, 0
0.43019835, 0, 1, 0, 1, 0
0.43021826, 0, 0, 0, 1, 0
0.43021829, 0, 0, 1, 1, 0
0.43021841, 1, 0, 1, 1, 0
0.43021842, 0, 0, 1, 1, 0
0.43021843, 1, 0, 1, 1, 0
0.43021844, 0, 0, 1, 1, 0
0.43021845, 1, 0, 1, 1, 0
0.43021846, 0, 0, 1, 1, 0
0.43021847, 1, 0, 1, 1, 0
0.43022801, 0, 0, 1, 1, 0
0.43022830, 0, 0, 0, 1, 0
0.43022833, 0, 1, 0, 1, 0
0.43022834, 0, 0, 0, 1, 0
0.43022835, 0, 1, 0, 1, 0
0.43025826, 0, 0, 0, 1, 0
0.43025829, 0, 0, 1, 1, 0
0.43025842, 1, 0, 1, 1, 0
0.43030801, 0, 0, 1, 1, 0
0.43030829, 0, 0, 0, 1, 0
0.43030834, 0, 1, 0, 1, 0
0.43033826, 0, 0, 0, 1, 0
0.43033830, 0, 0, 1, 1, 0
0.43033843, 1, 0, 1, 1, 0
0.43035800, 0, 0, 1, 1, 0
0.43035830, 0, 0, 0, 1, 0
0.43035834, 0, 1, 0, 1, 0
0.43040826, 0, 0, 0, 1, 0
0.43040828, 0, 0, 1, 1, 0
0.43040842, 1, 0, 1, 1, 0
0.43042800, 0, 0, 1, 1, 0
0.43042829, 0, 0, 0, 1, 0
0.43042834, 0, 1, 0, 1, 0
0.43045825, 0, 0, 0, 1, 0
0.43045829, 0, 0, 1, 1, 0
0.43045842, 1, 0, 1, 1, 0
0.43050800, 0, 0, 1, 1, 0
0.43050829, 0, 0, 0, 1, 0
0.43050834, 0, 1, 0, 1, 0
0.43054825, 0, 0, 0, 1, 0
0.43054828, 0, 0, 1, 1, 0
0.43054841, 1, 0, 1, 1, 0
0.43055800, 0, 0, 1, 1, 0
0.43055829, 0, 0, 0, 1, 0
0.43055833, 0, 1, 0, 1, 0
0.43057825, 0, 0, 0, 1, 0
0.43057828, 0, 0, 1, 1, 0
0.43057842, 1, 0, 1, 1, 0
0.43058800, 0, 0, 1, 1, 0
0.43058829, 0, 0, 0, 1, 0
0.43058833, 0, 1, 0, 1, 0
0.43059824, 0, 0, 0, 1, 0
0.43059828, 0, 0, 1, 1, 0
0.43059842, 1, 0, 1, 1, 0
0.43065799, 0, 0, 1, 1, 0
0.43065828, 0, 0, 0, 1, 0
0.43065833, 0, 1, 0, 1, 0
0.43066824, 0, 0, 0, 1, 0
0.43066828, 0, 0, 1, 1, 0
0.43066841, 1, 0, 1, 1, 0
0.43067799, 0, 0, 1, 1, 0
0.43067828, 0, 0, 0, 1, 0
0.43067832, 0, 1, 0, 1, 0
0.43069824, 0, 0, 0, 1, 0
0.43069828, 0, 0, 1, 1, 0
0.43069841, 1, 0, 1, 1, 0
0.43070799, 0, 0, 1, 1, 0
0.43070828, 0, 0, 0, 1, 0
0.43070832, 0, 1, 0, 1, 0
0.43074825, 0, 0, 0, 1, 0
0.43074828, 0, 0, 1, 1, 0
0.43074841, 1, 0, 1, 1, 0
0.43079799, 0, 0, 1, 1, 0
0.43079828, 0, 0, 0, 1, 0
0.43079832, 0, 1, 0, 1, 0
0.43081824, 0, 0, 0, 1, 0
0.43081826, 0, 0, 1, 1, 0
0.43081839, 1, 0, 1, 1, 0
0.43084798, 0, 0, 1, 1, 0
0.43084827, 0, 0, 0, 1, 0
0.43084832, 0, 1, 0, 1, 0
0.43089824, 0, 0, 0, 1, 0
0.43089827, 0, 0, 1, 1, 0
0.43089842, 1, 0, 1, 1, 0
0.43090798, 0, 0, 1, 1, 0
0.43090828, 0, 0, 0, 1, 0
0.43090831, 0, 1, 0, 1, 0
0.43093824, 0, 0, 0, 1, 0
0.43093827, 0, 0, 1, 1, 0
0.43093841, 1, 0, 1, 1, 0
0.43103798, 0, 0, 1, 1, 0
0.43103828, 0, 0, 0, 1, 0
0.43103829, 0, 1, 0, 1, 0
0.43103830, 0, 0, 0, 1, 0
0.43103831, 0, 1, 0, 1, 0
0.43105823, 0, 0, 0, 1, 0
0.43105826, 0, 0, 1, 1, 0
0.43105840, 1, 0, 1, 1, 0
0.43115797, 0, 0, 1, 1, 0
0.43115826, 0, 0, 0, 1, 0
0.43115831, 0, 1, 0, 1, 0
0.43123824, 0, 1, 0, 0, 0
0.43123835, 0, 1, 0, 0, 1
0.43124691, 0, 1, 0, 0, 0
0.43124702, 0, 1, 0, 1, 0
0.43128158, 0, 1, 0, 0, 0
0.43128170, 0, 1, 0, 0, 1
0.43131625, 0, 1, 0, 0, 0
0.43131636, 0, 1, 0, 1, 0
0.43132492, 0, 1, 0, 0, 0
0.43132504, 0, 1, 0, 0, 1
0.43137693, 0, 1, 0, 0, 0
0.43137705, 0, 1, 0, 1, 0
0.43141161, 0, 1, 0, 0, 0
0.43141173, 0, 1, 0, 0, 1
0.43142028, 0, 1, 0, 0, 0
0.43142039, 0, 1, 0, 1, 0
0.43143762, 0, 1, 0, 0, 0
0.43143773, 0, 1, 0, 0, 1
0.43148964, 0, 1, 0, 0, 0
0.43148975, 0, 1, 0, 1, 0
0.43149831, 0, 1, 0, 0, 0
0.43149842, 0, 1, 0, 0, 1
0.43151565, 0, 1, 0, 0, 0
0.43151576, 0, 1, 0, 1, 0
0.43153299, 0, 1, 0, 0, 0
0.43153311, 0, 1, 0, 0, 1
0.43157635, 0, 1, 0, 0, 0
0.43157646, 0, 1, 0, 1, 0
0.43158502, 0, 1, 0, 0, 0
0.43158513, 0, 1, 0, 0, 1
0.43162836, 0, 1, 0, 0, 0
0.43162847, 0, 1, 0, 1, 0
0.43164570, 0, 1, 0, 0, 0
0.43164581, 0, 1, 0, 0, 1
0.43166304, 0, 1, 0, 0, 0
0.43166315, 0, 1, 0, 1, 0
0.43167171, 0, 1, 0, 0, 0
0.43167183, 0, 1, 0, 0, 1
0.43173240, 0, 1, 0, 0, 0
0.43173251, 0, 1, 0, 1, 0
0.43175842, 0, 1, 0, 0, 0
0.43175853, 0, 1, 0, 0, 1
0.43176708, 0, 1, 0, 0, 0
0.43176719, 0, 1, 0, 1, 0
0.43179309, 0, 1, 0, 0, 0
0.43179321, 0, 1, 0, 0, 1
0.43183643, 0, 1, 0, 0, 0
0.43183654, 0, 1, 0, 1, 0
0.43184510, 0, 1, 0, 0, 0
0.43184522, 0, 1, 0, 0, 1
0.43186243, 0, 1, 0, 0, 0
0.43186255, 0, 1, 0, 1, 0
0.43190577, 0, 1, 0, 0, 0
0.43190589, 0, 1, 0, 0, 1
0.43192311, 0, 1, 0, 0, 0
0.43192322, 0, 1, 0, 1, 0
0.43193178, 0, 1, 0, 0, 0
0.43193190, 0, 1, 0, 0, 1
0.43197512, 0, 1, 0, 0, 0
0.43197523, 0, 1, 0, 1, 0
0.43201846, 0, 1, 0, 0, 0
0.43201858, 0, 1, 0, 0, 1
0.43202713, 0, 1, 0, 0, 0
0.43202724, 0, 1, 0, 1, 0
0.43203580, 0, 1, 0, 0, 0
0.43203591, 0, 1, 0, 0, 1
0.43208780, 0, 1, 0, 0, 0
0.43208791, 0, 1, 0, 1, 0
0.43210515, 0, 1, 0, 0, 0
0.43210526, 0, 1, 0, 0, 1
0.43211381, 0, 1, 0, 0, 0
0.43211392, 0, 1, 0, 1, 0
0.43214849, 0, 1, 0, 0, 0
0.43214861, 0, 1, 0, 0, 1
0.43218316, 0, 1, 0, 0, 0
0.43218328, 0, 1, 0, 1, 0
0.43219184, 0, 1, 0, 0, 0
0.43219195, 0, 1, 0, 0, 1
0.43221784, 0, 1, 0, 0, 0
0.43221795, 0, 1, 0, 1, 0
0.43226119, 0, 1, 0, 0, 0
0.43226130, 0, 1, 0, 0, 1
0.43226985, 0, 1, 0, 0, 0
0.43226996, 0, 1, 0, 1, 0
0.43227853, 0, 1, 0, 0, 0
0.43227864, 0, 1, 0, 0, 1
0.43233052, 0, 1, 0, 0, 0
0.43233063, 0, 1, 0, 1, 0
0.43236519, 0, 1, 0, 0, 0
0.43236531, 0, 1, 0, 0, 1
0.43237386, 0, 1, 0, 0, 0
0.43237397, 0, 1, 0, 1, 0
0.43239120, 0, 1, 0, 0, 0
0.43239132, 0, 1, 0, 0, 1
0.43244322, 0, 1, 0, 0, 0
0.43244333, 0, 1, 0, 1, 0
0.43245190, 0, 1, 0, 0, 0
0.43245201, 0, 1, 0, 0, 1
0.43246056, 0, 1, 0, 0, 0
0.43246068, 0, 1, 0, 1, 0
0.43250392, 0, 1, 0, 0, 0
0.43250403, 0, 1, 0, 0, 1
0.43252992, 0, 1, 0, 0, 0
0.43253003, 0, 1, 0, 1, 0
0.43253859, 0, 1, 0, 0, 0
0.43253870, 0, 1, 0, 0, 1
0.43257326, 0, 1, 0, 0, 0
0.43257337, 0, 1, 0, 1, 0
0.43262527, 0, 1, 0, 0, 0
0.43262538, 0, 1, 0, 0, 1
0.43268594, 0, 1, 0, 0, 0
0.43268605, 0, 1, 0, 1, 0
0.43271196, 0, 1, 0, 0, 0
0.43271207, 0, 1, 0, 0, 1
0.43272062, 0, 1, 0, 0, 0
0.43272073, 0, 1, 0, 1, 0
0.43274663, 0, 1, 0, 0, 0
0.43274675, 0, 1, 0, 0, 1
0.43278997, 0, 1, 0, 0, 0
0.43279008, 0, 1, 0, 1, 0
0.43279864, 0, 1, 0, 0, 0
0.43279876, 0, 1, 0, 0, 1
0.43281597, 0, 1, 0, 0, 0
0.43281609, 0, 1, 0, 1, 0
0.43285933, 0, 1, 0, 0, 0
0.43285944, 0, 1, 0, 0, 1
0.43287666, 0, 1, 0, 0, 0
0.43287677, 0, 1, 0, 1, 0
0.43288533, 0, 1, 0, 0, 0
0.43288545, 0, 1, 0, 0, 1
0.43292869, 0, 1, 0, 0, 0
0.43292880, 0, 1, 0, 1, 0
0.43297204, 0, 1, 0, 0, 0
0.43297216, 0, 1, 0, 0, 1
0.43298071, 0, 1, 0, 0, 0
0.43298082, 0, 1, 0, 1, 0
0.43298938, 0, 1, 0, 0, 0
0.43298949, 0, 1, 0, 0, 1
0.43304139, 0, 1, 0, 0, 0
0.43304150, 0, 1, 0, 1, 0
0.43305874, 0, 1, 0, 0, 0
0.43305885, 0, 1, 0, 0, 1
0.43306740, 0, 1, 0, 0, 0
0.43306752, 0, 1, 0, 1, 0
0.43310209, 0, 1, 0, 0, 0
0.43310220, 0, 1, 0, 0, 1
0.43313676, 0, 1, 0, 0, 0
0.43313687, 0, 1, 0, 1, 0
0.43314543, 0, 1, 0, 0, 0
0.43314554, 0, 1, 0, 0, 1
0.43317144, 0, 1, 0, 0, 0
0.43317156, 0, 1, 0, 1, 0
0.43321481, 0, 1, 0, 0, 0
0.43321492, 0, 1, 0, 0, 1
0.43322348, 0, 1, 0, 0, 0
0.43322359, 0, 1, 0, 1, 0
0.43323215, 0, 1, 0, 0, 0
0.43323227, 0, 1, 0, 0, 1
0.43331019, 0, 1, 0, 0, 0
0.43331031, 0, 1, 0, 1, 0
0.43331887, 0, 1, 0, 0, 0
0.43331898, 0, 1, 0, 0, 1
0.43339690, 0, 1, 0, 0, 0
0.43339702, 0, 1, 0, 1, 0
0.43517816, 0, 0, 0, 1, 0
0.43517819, 0, 0, 1, 1, 0
0.43517830, 1, 0, 1, 1, 0
0.43518790, 0, 0, 1, 1, 0
0.43518819, 0, 0, 0, 1, 0
0.43518822, 0, 1, 0, 1, 0
0.43522814, 0, 0, 0, 1, 0
0.43522818, 0, 0, 1, 1, 0
0.43522830, 1, 0, 1, 1, 0
0.43527789, 0, 0, 1, 1, 0
0.43527819, 0, 0, 0, 1, 0
0.43527822, 0, 1, 0, 1, 0
0.43529814, 0, 0, 0, 1, 0
0.43529818, 0, 0, 1, 1, 0
0.43529832, 1, 0, 1, 1, 0
0.43535787, 0, 0, 1, 1, 0
0.43535788, 1, 0, 1, 1, 0
0.43535789, 0, 0, 1, 1, 0
0.43535818, 0, 0, 0, 1, 0
0.43535823, 0, 1, 0, 1, 0
0.43541814, 0, 0, 0, 1, 0
0.43541817, 0, 0, 1, 1, 0
0.43541831, 1, 0, 1, 1, 0
0.43542788, 0, 0, 1, 1, 0
0.43542817, 0, 0, 0, 1, 0
0.43542822, 0, 1, 0, 1, 0
0.43544814, 0, 0, 0, 1, 0
0.43544817, 0, 0, 1, 1, 0
0.43544831, 1, 0, 1, 1, 0
0.43551789, 0, 0, 1, 1, 0
0.43551818, 0, 0, 0, 1, 0
0.43551822, 0, 1, 0, 1, 0
0.43553814, 0, 0, 0, 1, 0
0.43553817, 0, 0, 1, 1, 0
0.43553830, 1, 0, 1, 1, 0
0.43555788, 0, 0, 1, 1, 0
0.43555818, 0, 0, 0, 1, 0
0.43555822, 0, 1, 0, 1, 0
0.43557813, 0, 0, 0, 1, 0
0.43557817, 0, 0, 1, 1, 0
0.43557830, 1, 0, 1, 1, 0
0.43557832, 0, 0, 1, 1, 0
0.43557833, 1, 0, 1, 1, 0
0.43557834, 0, 0, 1, 1, 0
0.43557835, 1, 0, 1, 1, 0
0.43557836, 0, 0, 1, 1, 0
0.43557837, 1, 0, 1, 1, 0
0.43563788, 0, 0, 1, 1, 0
0.43563817, 0, 0, 0, 1, 0
0.43563821, 0, 1, 0, 1, 0
0.43565813, 0, 0, 0, 1, 0
0.43565816, 0, 0, 1, 1, 0
0.43565829, 1, 0, 1, 1, 0
0.43570787, 0, 0, 1, 1, 0
0.43570816, 0, 0, 0, 1, 0
0.43570821, 0, 1, 0, 1, 0
0.43572812, 0, 0, 0, 1, 0
0.43572815, 0, 0, 1, 1, 0
0.43572828, 1, 0, 1, 1, 0
0.43575787, 0, 0, 1, 1, 0
0.43575816, 0, 0, 0, 1, 0
0.43575821, 0, 1, 0, 1, 0
0.43577813, 0, 0, 0, 1, 0
0.43577816, 0, 0, 1, 1, 0
0.43577830, 1, 0, 1, 1, 0
0.43584787, 0, 0, 1, 1, 0
0.43584815, 0, 0, 0, 1, 0
0.43584821, 0, 1, 0, 1, 0
0.43586812, 0, 0, 0, 1, 0
0.43586815, 0, 0, 1, 1, 0
0.43586828, 1, 0, 1, 1, 0
0.43587787, 0, 0, 1, 1, 0
0.43587816, 0, 0, 0, 1, 0
0.43587820, 0, 1, 0, 1, 0
0.43589812, 0, 0, 0, 1, 0
0.43589816, 0, 0, 1, 1, 0
0.43589829, 1, 0, 1, 1, 0
0.43590786, 0, 0, 1, 1, 0
0.43590816, 0, 0, 0, 1, 0
0.43590820, 0, 1, 0, 1, 0
0.43593812, 0, 0, 0, 1, 0
0.43593815, 0, 0, 1, 1, 0
0.43593828, 1, 0, 1, 1, 0
0.43593829, 0, 0, 1, 1, 0
0.43593830, 1, 0, 1, 1, 0
0.43593831, 0, 0, 1, 1, 0
0.43593832, 1, 0, 1, 1, 0
0.43598785, 0, 0, 1, 1, 0
0.43598786, 1, 0, 1, 1, 0
0.43598787, 0, 0, 1, 1, 0
0.43598815, 0, 0, 0, 1, 0
0.43598820, 0, 1, 0, 1, 0
0.43601812, 0, 0, 0, 1, 0
0.43601815, 0, 0, 1, 1, 0
0.43601829, 1, 0, 1, 1, 0
0.43603786, 0, 0, 1, 1, 0
0.43603815, 0, 0, 0, 1, 0
0.43603820, 0, 1, 0, 1, 0
0.43608811, 0, 0, 0, 1, 0
0.43608815, 0, 0, 1, 1, 0
0.43608828, 1, 0, 1, 1, 0
0.43610786, 0, 0, 1, 1, 0
0.43610815, 0, 0, 0, 1, 0
0.43610820, 0, 1, 0, 1, 0
0.43613812, 0, 0, 0, 1, 0
0.43613815, 0, 0, 1, 1, 0
0.43613830, 1, 0, 1, 1, 0
0.43618786, 0, 0, 1, 1, 0
0.43618815, 0, 0, 0, 1, 0
0.43618819, 0, 1, 0, 1, 0
0.43622811, 0, 0, 0, 1, 0
0.43622813, 0, 0, 1, 1, 0
0.43622814, 0, 0, 0, 1, 0
0.43622815, 0, 0, 1, 1, 0
0.43622828, 1, 0, 1, 1, 0
0.43623786, 0, 0, 1, 1, 0
0.43623815, 0, 0, 0, 1, 0
0.43623819, 0, 1, 0, 1, 0
0.43625811, 0, 0, 0, 1, 0
0.43625814, 0, 0, 1, 1, 0
0.43625828, 1, 0, 1, 1, 0
0.43626786, 0, 0, 1, 1, 0
0.43626815, 0, 0, 0, 1, 0
0.43626819, 0, 1, 0, 1, 0
0.43627811, 0, 0, 0, 1, 0
0.43627813, 0, 0, 1, 1, 0
0.43627826, 1, 0, 1, 1, 0
0.43633786, 0, 0, 1, 1, 0
0.43633815, 0, 0, 0, 1, 0
0.43633819, 0, 1, 0, 1, 0
0.43634811, 0, 0, 0, 1, 0
0.43634814, 0, 0, 1, 1, 0
0.43634828, 1, 0, 1, 1, 0
0.43635785, 0, 0, 1, 1, 0
0.43635814, 0, 0, 0, 1, 0
